Demand ID,Plant ID,Cost_USD_per_MWh
D311,P50,56.463
D311,P51,56.493
D311,P52,73.656
D311,P53,61.839
D311,P54,55.194
D311,P55,61.479
D311,P56,53.867
D311,P57,55.316
D311,P58,77.267
D311,P59,72.61
D311,P60,51.865
D311,P61,49.301
D311,P62,69.943
D311,P63,53.874
D311,P64,64.197
D312,P1,56.564
D312,P2,68.582
D312,P3,57.615
D312,P4,69.948
D312,P5,71.176
D312,P6,63.437
D312,P7,58.825
D312,P8,66.373
D312,P9,57.571
D312,P10,57.726
D312,P11,59.007
D312,P12,61.002
D312,P13,80.54
D312,P14,43.207
D312,P15,43.382
D312,P16,60.305
D312,P17,66.899
D312,P18,47.983
D312,P19,50.155
D312,P20,41.216
D312,P21,51.012
D312,P22,56.086
D312,P23,40.665
D312,P24,49.601
D312,P25,47.979
D312,P26,49.442
D312,P27,44.046
D312,P28,43.382
D312,P29,48.895
D312,P30,54.98
D312,P31,77.684
D312,P32,63.015
D312,P33,48.374
D312,P34,59.585
D312,P35,52.367
D312,P36,47.674
D312,P37,63.997
D312,P38,44.503
D312,P39,58.989
D312,P40,38.857
D312,P41,66.854
D312,P42,46.033
D312,P43,35.786
D312,P44,68.606
D312,P45,51.566
D312,P46,68.228
D312,P47,66.581
D312,P48,64.537
D312,P49,52.815
D312,P50,75.919
D312,P51,53.616
D312,P52,74.518
D312,P53,59.729
D312,P54,39.984
D312,P55,60.253
D312,P56,50.885
D312,P57,48.979
D312,P58,79.304
D312,P59,63.929
D312,P60,47.392
D312,P61,47.674
D312,P62,62.513
D312,P63,56.061
D312,P64,58.738
D313,P1,54.171
D313,P2,70.631
D313,P3,56.004
D313,P4,73.863
D313,P5,70.556
D313,P6,63.685
D313,P7,53.532
D313,P8,67.292
D313,P9,62.941
D313,P10,55.811
D313,P11,53.273
D313,P12,62.388
D313,P13,77.241
D313,P14,41.305
D313,P15,42.849
D313,P16,52.725
D313,P17,60.645
D313,P18,53.048
D313,P19,54.944
D313,P20,47.959
D313,P21,52.663
D313,P22,46.706
D313,P23,55.403
D313,P24,49.498
D313,P25,48.566
D313,P26,48.606
D313,P27,53.774
D313,P28,45.088
D313,P29,61.015
D313,P30,59.164
D313,P31,70.678
D313,P32,59.77
D313,P33,41.708
D313,P34,62.977
D313,P35,55.68
D313,P36,55.928
D313,P37,59.598
D313,P38,39.457
D313,P39,57.829
D313,P40,52.16
D313,P41,80.848
D313,P42,42.501
D313,P43,41.718
D313,P44,55.77
D313,P45,55.141
D313,P46,69.444
D313,P47,69.471
D313,P48,68.997
D313,P49,46.237
D313,P50,63.751
D313,P51,60.049
D313,P52,67.878
D313,P53,63.924
D313,P54,47.608
D313,P55,61.399
D313,P56,54.474
D313,P57,52.465
D313,P58,69.672
D313,P59,69.806
D313,P60,52.572
D313,P61,47.85
D313,P62,67.028
D313,P63,48.9
D313,P64,56.933
D314,P1,69.291
D314,P2,85.44
D314,P3,70.348
D314,P4,76.014
D314,P5,77.869
D314,P6,60.635
D314,P7,52.897
D314,P8,69.502
D314,P9,57.554
D314,P10,59.946
D314,P11,59.514
D314,P12,50.014
D314,P13,76.887
D314,P14,47.028
D314,P15,34.036
D314,P16,54.507
D314,P17,56.821
D314,P18,58.361
D314,P19,61.855
D314,P20,47.224
D314,P21,57.508
D314,P22,49.034
D314,P23,65.881
D314,P24,58.121
D314,P25,61.001
D314,P26,47.259
D314,P27,49.319
D314,P28,44.048
D314,P29,58.097
D314,P30,71.776
D314,P31,63.667
D314,P32,77.284
D314,P33,61.342
D314,P34,61.913
D314,P35,48.848
D314,P36,
D314,P37,64.173
D314,P38,54.675
D314,P39,60.371
D314,P40,59.878
D314,P41,65.625
D314,P42,43.241
D314,P43,50.723
D314,P44,49.214
D314,P45,55.54
D314,P46,72.722
D314,P47,64.696
D314,P48,59.055
D314,P49,52.232
D314,P50,63.009
D314,P51,60.594
D314,P52,74.426
D314,P53,51.017
D314,P54,58.73
D314,P55,61.046
D314,P56,44.201
D314,P57,58.307
D314,P58,80.836
D314,P59,60.031
D314,P60,49.951
D314,P61,68.147
D314,P62,59.594
D314,P63,50.5
D314,P64,48.414
D315,P1,68.356
D315,P2,76.732
D315,P3,52.777
D315,P4,76.201
D315,P5,77.144
D315,P6,63.763
D315,P7,61.884
D315,P8,59.722
D315,P9,56.134
D315,P10,55.624
D315,P11,63.103
D315,P12,68.261
D315,P13,72.948
D315,P14,47.729
D315,P15,38.261
D315,P16,50.48
D315,P17,60.712
D315,P18,52.442
D315,P19,66.842
D315,P20,50.231
D315,P21,62.493
D315,P22,40.765
D315,P23,48.911
D315,P24,59.683
D315,P25,57.829
D315,P26,37.704
D315,P27,52.571
D315,P28,37.494
D315,P29,60.576
D315,P30,55.668
D315,P31,63.45
D315,P32,68.409
D315,P33,38.192
D315,P34,51.662
D315,P35,52.08
D315,P36,59.608
D315,P37,61.489
D315,P38,56.628
D315,P39,62.364
D315,P40,58.627
D315,P41,57.493
D315,P42,46.164
D315,P43,50.918
D315,P44,52.325
D315,P45,64.442
D315,P46,70.186
D315,P47,56.844
D315,P48,66.741
D315,P49,58.808
D315,P50,59.213
D315,P51,63.408
D315,P52,70.432
D315,P53,53.484
D315,P54,56.765
D315,P55,60.636
D315,P56,59.475
D315,P57,58.017
D315,P58,71.053
D315,P59,58.841
D315,P60,42.907
D315,P61,54.984
D315,P62,61.309
D315,P63,63.178
D315,P64,55.403
D316,P1,55.721
D316,P2,75.99
D316,P3,57.887
D316,P4,76.033
D316,P5,80.838
D316,P6,65.346
D316,P7,62.769
D316,P8,57.75
D316,P9,55.915
D316,P10,62.268
D316,P11,51.401
D316,P12,65.965
D316,P13,65.596
D316,P14,44.145
D316,P15,34.585
D316,P16,55.156
D316,P17,62.101
D316,P18,51.684
D316,P19,65.626
D316,P20,49.411
D316,P21,58.921
D316,P22,42.308
D316,P23,55.909
D316,P24,45.08
D316,P25,49.402
D316,P26,48.715
D316,P27,60.573
D316,P28,37.889
D316,P29,59.376
D316,P30,44.604
D316,P31,64.743
D316,P32,64.806
D316,P33,46.23
D316,P34,59.926
D316,P35,47.558
D316,P36,54.898
D316,P37,64.533
D316,P38,49.881
D316,P39,64.91
D316,P40,60.788
D316,P41,72.439
D316,P42,36.191
D316,P43,50.844
D316,P44,52.365
D316,P45,53.082
D316,P46,70.764
D316,P47,70.007
D316,P48,62.627
D316,P49,50.229
D316,P50,54.637
D316,P51,64.114
D316,P52,63.819
D316,P53,53.4
D316,P54,54.222
D316,P55,51.366
D316,P56,59.156
D316,P57,60.14
D316,P58,72.853
D316,P59,65.531
D316,P60,54.341
D316,P61,50.885
D316,P62,61.397
D316,P63,47.235
D316,P64,60.921
D317,P1,55.52
D317,P2,70.817
D317,P3,44.534
D317,P4,73.739
D317,P5,76.319
D317,P6,58.136
D317,P7,68.461
D317,P8,62.91
D317,P9,54.779
D317,P10,62.263
D317,P11,57.631
D317,P12,72.238
D317,P13,61.812
D317,P14,47.52
D317,P15,45.977
D317,P16,59.017
D317,P17,58.508
D317,P18,50.963
D317,P19,67.472
D317,P20,55.987
D317,P21,51.451
D317,P22,51.47
D317,P23,60.001
D317,P24,46.687
D317,P25,44.592
D317,P26,43.583
D317,P27,55.991
D317,P28,39.632
D317,P29,
D317,P30,50.289
D317,P31,66.66
D317,P32,64.551
D317,P33,42.789
D317,P34,56.503
D317,P35,49.186
D317,P36,61.083
D317,P37,60.902
D317,P38,47.103
D317,P39,62.207
D317,P40,56.362
D317,P41,76.899
D317,P42,34.482
D317,P43,53.084
D317,P44,58.256
D317,P45,53.137
D317,P46,66.286
D317,P47,77.347
D317,P48,72.525
D317,P49,47.559
D317,P50,62.778
D317,P51,64.945
D317,P52,60.696
D317,P53,53.941
D317,P54,58.974
D317,P55,57.047
D317,P56,65.913
D317,P57,61.089
D317,P58,67.982
D317,P59,66.901
D317,P60,52.794
D317,P61,43.208
D317,P62,63.231
D317,P63,53.99
D317,P64,66.133
D318,P1,58.577
D318,P2,72.091
D318,P3,36.335
D318,P4,48.952
D318,P5,56.631
D318,P6,58.012
D318,P7,40.129
D318,P8,55.043
D318,P9,59.706
D318,P10,54.559
D318,P11,46.351
D318,P12,62.543
D318,P13,73.585
D318,P14,44.517
D318,P15,52.761
D318,P16,71.9
D318,P17,53.605
D318,P18,55.265
D318,P19,52.928
D318,P20,39.284
D318,P21,52.699
D318,P22,45.308
D318,P23,64.401
D318,P24,48.113
D318,P25,52.589
D318,P26,52.347
D318,P27,54.995
D318,P28,34.408
D318,P29,92.351
D318,P30,61.613
D318,P31,48.956
D318,P32,47.598
D318,P33,57.749
D318,P34,50.38
D318,P35,60.515
D318,P36,48.856
D318,P37,49.836
D318,P38,44.163
D318,P39,64.008
D318,P40,66.764
D318,P41,75.838
D318,P42,45.182
D318,P43,38.318
D318,P44,61.879
D318,P45,49.085
D318,P46,70.676
D318,P47,71.553
D318,P48,67.973
D318,P49,54.614
D318,P50,47.178
D318,P51,62.451
D318,P52,56.349
D318,P53,72.322
D318,P54,50.199
D318,P55,69.404
D318,P56,60.403
D318,P57,35.366
D318,P58,60.256
D318,P59,76.238
D318,P60,40.796
D318,P61,26.975
D318,P62,65.005
D318,P63,54.269
D318,P64,57.67
D319,P1,67.924
D319,P2,86.864
D319,P3,72.439
D319,P4,71.555
D319,P5,71.012
D319,P6,52.995
D319,P7,53.408
D319,P8,68.563
D319,P9,61.628
D319,P10,60.113
D319,P11,65.389
D319,P12,45.115
D319,P13,84.343
D319,P14,48.221
D319,P15,29.448
D319,P16,52.957
D319,P17,45.24
D319,P18,56.434
D319,P19,65.142
D319,P20,54.043
D319,P21,63.599
D319,P22,51.08
D319,P23,55.99
D319,P24,62.574
D319,P25,67.599
D319,P26,45.125
D319,P27,40.059
D319,P28,51.345
D319,P29,45.793
D319,P30,92.305
D319,P31,59.87
D319,P32,76.793
D319,P33,68.535
D319,P34,51.611
D319,P35,46.387
D319,P36,58.698
D319,P37,50.546
D319,P38,59.929
D319,P39,52.751
D319,P40,62.435
D319,P41,64.711
D319,P42,38.791
D319,P43,42.04
D319,P44,43.493
D319,P45,50.231
D319,P46,68.789
D319,P47,53.723
D319,P48,41.657
D319,P49,59.625
D319,P50,57.575
D319,P51,55.235
D319,P52,79.092
D319,P53,53.419
D319,P54,68.856
D319,P55,61.358
D319,P56,39.967
D319,P57,53.862
D319,P58,82.667
D319,P59,50.097
D319,P60,41.621
D319,P61,68.584
D319,P62,51.676
D319,P63,48.67
D319,P64,41.548
D320,P1,71.86
D320,P2,84.564
D320,P3,68.313
D320,P4,82.851
D320,P5,79.469
D320,P6,70.593
D320,P7,58.749
D320,P8,66.848
D320,P9,64.766
D320,P10,66.275
D320,P11,61.194
D320,P12,63.609
D320,P13,71.531
D320,P14,50.535
D320,P15,41.723
D320,P16,50.213
D320,P17,60.577
D320,P18,55.663
D320,P19,75.286
D320,P20,59.559
D320,P21,64.904
D320,P22,48.497
D320,P23,68.252
D320,P24,65.096
D320,P25,59.2
D320,P26,50.458
D320,P27,59.631
D320,P28,40.13
D320,P29,71.581
D320,P30,65.65
D320,P31,68.199
D320,P32,83.275
D320,P33,59.857
D320,P34,64.616
D320,P35,55.355
D320,P36,59.372
D320,P37,70.27
D320,P38,69.356
D320,P39,65.189
D320,P40,69.301
D320,P41,69.004
D320,P42,50.916
D320,P43,57.008
D320,P44,50.197
D320,P45,68.5
D320,P46,76.169
D320,P47,62.818
D320,P48,69.391
D320,P49,61.334
D320,P50,60.199
D320,P51,67.187
D320,P52,75.657
D320,P53,55.051
D320,P54,71.108
D320,P55,64.165
D320,P56,56.696
D320,P57,60.687
D320,P58,73.149
D320,P59,68.444
D320,P60,46.716
D320,P61,61.408
D320,P62,65.679
D320,P63,65.047
D320,P64,51.796
D321,P1,67.001
D321,P2,69.221
D321,P3,48.815
D321,P4,87.216
D321,P5,69.452
D321,P6,61.037
D321,P7,55.698
D321,P8,56.501
D321,P9,59.247
D321,P10,55.403
D321,P11,52.286
D321,P12,53.725
D321,P13,65.245
D321,P14,41.505
D321,P15,42.492
D321,P16,39.735
D321,P17,54.552
D321,P18,50.297
D321,P19,50.365
D321,P20,41.002
D321,P21,47.188
D321,P22,42.268
D321,P23,62.856
D321,P24,52.612
D321,P25,51.078
D321,P26,48.384
D321,P27,43.9
D321,P28,31.036
D321,P29,66.873
D321,P30,50.372
D321,P31,61.132
D321,P32,66.468
D321,P33,38.164
D321,P34,66.256
D321,P35,57.197
D321,P36,50.236
D321,P37,66.579
D321,P38,42.531
D321,P39,67.009
D321,P40,49.123
D321,P41,71.968
D321,P42,49.766
D321,P43,44.192
D321,P44,53.63
D321,P45,56.824
D321,P46,73.918
D321,P47,63.408
D321,P48,68.27
D321,P49,61.105
D321,P50,57.446
D321,P51,55.45
D321,P52,73.226
D321,P53,55.229
D321,P54,52.842
D321,P55,55.785
D321,P56,50.311
D321,P57,52.113
D321,P58,82.413
D321,P59,78.478
D321,P60,38.914
D321,P61,46.43
D321,P62,64.055
D321,P63,53.689
D321,P64,47.376
D322,P1,65.373
D322,P2,75.851
D322,P3,64.131
D322,P4,80.708
D322,P5,76.889
D322,P6,58.759
D322,P7,61.842
D322,P8,69.541
D322,P9,59.419
D322,P10,61.622
D322,P11,62.086
D322,P12,63.667
D322,P13,70.688
D322,P14,44.629
D322,P15,45.212
D322,P16,57.374
D322,P17,61.024
D322,P18,58.485
D322,P19,59.624
D322,P20,52.663
D322,P21,55.659
D322,P22,45.963
D322,P23,61.516
D322,P24,53.146
D322,P25,53.453
D322,P26,44.861
D322,P27,48.092
D322,P28,40.704
D322,P29,55.412
D322,P30,63.6
D322,P31,70.567
D322,P32,66.73
D322,P33,48.126
D322,P34,59.154
D322,P35,48.788
D322,P36,56.985
D322,P37,54.584
D322,P38,47.119
D322,P39,62.477
D322,P40,56.346
D322,P41,70.401
D322,P42,37.249
D322,P43,43.848
D322,P44,57.877
D322,P45,60.326
D322,P46,66.321
D322,P47,68.87
D322,P48,62.259
D322,P49,49.9
D322,P50,53.463
D322,P51,55.906
D322,P52,69.644
D322,P53,55.294
D322,P54,47.625
D322,P55,63.471
D322,P56,48.753
D322,P57,54.377
D322,P58,72.158
D322,P59,63.233
D322,P60,46.396
D322,P61,51.033
D322,P62,58.688
D322,P63,52.028
D322,P64,55.265
D323,P1,60.187
D323,P2,76.613
D323,P3,39.728
D323,P4,64.242
D323,P5,77.544
D323,P6,55.322
D323,P7,61.196
D323,P8,56.51
D323,P9,56.56
D323,P10,59.083
D323,P11,65.311
D323,P12,70.268
D323,P13,68.495
D323,P14,45.295
D323,P15,27.081
D323,P16,64.102
D323,P17,54.42
D323,P18,53.485
D323,P19,69.877
D323,P20,49.8
D323,P21,74.275
D323,P22,36.113
D323,P23,42.073
D323,P24,42.264
D323,P25,57.005
D323,P26,48.551
D323,P27,57.438
D323,P28,40.258
D323,P29,65.394
D323,P30,56.854
D323,P31,67.261
D323,P32,63.301
D323,P33,41.147
D323,P34,52.537
D323,P35,48.114
D323,P36,57.326
D323,P37,67.936
D323,P38,55.539
D323,P39,62.169
D323,P40,60.079
D323,P41,59.863
D323,P42,38.497
D323,P43,52.08
D323,P44,58.087
D323,P45,58.52
D323,P46,62.399
D323,P47,
D323,P48,57.032
D323,P49,60.623
D323,P50,58.857
D323,P51,56.697
D323,P52,59.712
D323,P53,57.987
D323,P54,61.983
D323,P55,46.422
D323,P56,71.792
D323,P57,53.506
D323,P58,71.177
D323,P59,51.677
D323,P60,37.159
D323,P61,54.806
D323,P62,62.926
D323,P63,60.043
D323,P64,60.662
D324,P1,73.537
D324,P2,88.292
D324,P3,69.617
D324,P4,75.284
D324,P5,72.949
D324,P6,56.758
D324,P7,42.85
D324,P8,64.24
D324,P9,55.822
D324,P10,53.542
D324,P11,58.712
D324,P12,47.589
D324,P13,91.162
D324,P14,37.02
D324,P15,37.107
D324,P16,46.684
D324,P17,53.3
D324,P18,59.527
D324,P19,58.63
D324,P20,42.719
D324,P21,64.255
D324,P22,43.076
D324,P23,47.792
D324,P24,54.169
D324,P25,59.478
D324,P26,51.996
D324,P27,42.401
D324,P28,43.38
D324,P29,54.114
D324,P30,80.369
D324,P31,70.448
D324,P32,78.486
D324,P33,62.516
D324,P34,59.407
D324,P35,56.433
D324,P36,55.1
D324,P37,62.108
D324,P38,57.04
D324,P39,55.491
D324,P40,54.541
D324,P41,68.019
D324,P42,50.832
D324,P43,33.479
D324,P44,53.393
D324,P45,55.701
D324,P46,82.179
D324,P47,62.119
D324,P48,54.422
D324,P49,62.9
D324,P50,68.426
D324,P51,63.147
D324,P52,72.926
D324,P53,63.339
D324,P54,
D324,P55,61.367
D324,P56,54.221
D324,P57,53.299
D324,P58,85.701
D324,P59,56.471
D324,P60,40.894
D324,P61,62.517
D324,P62,51.991
D324,P63,47.247
D324,P64,47.406
D325,P1,68.375
D325,P2,74.296
D325,P3,70.847
D325,P4,77.453
D325,P5,79.956
D325,P6,82.952
D325,P7,64.612
D325,P8,77.25
D325,P9,61.483
D325,P10,74.456
D325,P11,63.183
D325,P12,71.205
D325,P13,65.729
D325,P14,60.031
D325,P15,57.521
D325,P16,75.423
D325,P17,70.283
D325,P18,61.601
D325,P19,72.545
D325,P20,60.435
D325,P21,56.525
D325,P22,60.627
D325,P23,76.991
D325,P24,57.682
D325,P25,53.892
D325,P26,50.421
D325,P27,58.553
D325,P28,54.26
D325,P29,72.887
D325,P30,60.562
D325,P31,67.654
D325,P32,65.804
D325,P33,63.994
D325,P34,66.272
D325,P35,64.815
D325,P36,67.872
D325,P37,61.587
D325,P38,49.5
D325,P39,73.21
D325,P40,67.202
D325,P41,80.498
D325,P42,46.587
D325,P43,54.183
D325,P44,66.155
D325,P45,63.563
D325,P46,86.867
D325,P47,76.58
D325,P48,82.501
D325,P49,55.045
D325,P50,59.88
D325,P51,61.662
D325,P52,77.632
D325,P53,64.238
D325,P54,49.815
D325,P55,73.207
D325,P56,66.168
D325,P57,59.652
D325,P58,74.673
D325,P59,80.928
D325,P60,61.339
D325,P61,46.049
D325,P62,68.14
D325,P63,61.206
D325,P64,61.555
D326,P1,59.491
D326,P2,81.54
D326,P3,66.318
D326,P4,87.598
D326,P5,90.069
D326,P6,79.371
D326,P7,85.069
D326,P8,79.382
D326,P9,63.876
D326,P10,66.045
D326,P11,70.717
D326,P12,79.63
D326,P13,62.307
D326,P14,61.628
D326,P15,47.543
D326,P16,77.708
D326,P17,72.399
D326,P18,56.504
D326,P19,72.706
D326,P20,62.174
D326,P21,58.716
D326,P22,68.545
D326,P23,63.746
D326,P24,55.823
D326,P25,47.791
D326,P26,52.382
D326,P27,62.836
D326,P28,57.63
D326,P29,47.327
D326,P30,52.891
D326,P31,78.915
D326,P32,66.48
D326,P33,49.937
D326,P34,58.697
D326,P35,53.954
D326,P36,64.531
D326,P37,67.896
D326,P38,50.105
D326,P39,69.167
D326,P40,60.68
D326,P41,78.127
D326,P42,44.279
D326,P43,62.124
D326,P44,67.955
D326,P45,67.193
D326,P46,74.642
D326,P47,71.624
D326,P48,74.949
D326,P49,59.694
D326,P50,70.913
D326,P51,63.915
D326,P52,78.062
D326,P53,52.841
D326,P54,44.851
D326,P55,67.21
D326,P56,65.345
D326,P57,77.305
D326,P58,78.892
D326,P59,76.22
D326,P60,64.967
D326,P61,58.228
D326,P62,73.048
D326,P63,55.77
D326,P64,73.055
D327,P1,64.495
D327,P2,77.739
D327,P3,53.858
D327,P4,71.649
D327,P5,96.259
D327,P6,69.5
D327,P7,72.023
D327,P8,70.492
D327,P9,70.256
D327,P10,73.045
D327,P11,68.102
D327,P12,78.658
D327,P13,72.38
D327,P14,49.342
D327,P15,37.331
D327,P16,66.998
D327,P17,63.302
D327,P18,63.176
D327,P19,73.0
D327,P20,64.345
D327,P21,76.371
D327,P22,43.353
D327,P23,56.637
D327,P24,54.624
D327,P25,54.005
D327,P26,50.803
D327,P27,54.947
D327,P28,42.854
D327,P29,64.127
D327,P30,68.273
D327,P31,68.016
D327,P32,75.34
D327,P33,44.618
D327,P34,58.241
D327,P35,53.103
D327,P36,68.892
D327,P37,65.014
D327,P38,63.589
D327,P39,61.948
D327,P40,72.512
D327,P41,68.189
D327,P42,36.21
D327,P43,269.885
D327,P44,54.066
D327,P45,69.197
D327,P46,75.182
D327,P47,72.56
D327,P48,72.578
D327,P49,64.521
D327,P50,61.34
D327,P51,70.237
D327,P52,74.625
D327,P53,61.287
D327,P54,62.498
D327,P55,68.369
D327,P56,74.918
D327,P57,69.092
D327,P58,83.363
D327,P59,65.357
D327,P60,55.442
D327,P61,55.897
D327,P62,71.048
D327,P63,60.507
D327,P64,62.861
D328,P1,73.232
D328,P2,83.197
D328,P3,65.615
D328,P4,79.965
D328,P5,79.314
D328,P6,60.719
D328,P7,60.319
D328,P8,63.835
D328,P9,64.88
D328,P10,65.453
D328,P11,62.279
D328,P12,61.488
D328,P13,73.801
D328,P14,50.569
D328,P15,39.543
D328,P16,55.57
D328,P17,59.82
D328,P18,53.723
D328,P19,73.304
D328,P20,55.472
D328,P21,67.747
D328,P22,45.353
D328,P23,58.125
D328,P24,62.407
D328,P25,59.192
D328,P26,45.619
D328,P27,57.281
D328,P28,42.384
D328,P29,61.483
D328,P30,69.1
D328,P31,65.68
D328,P32,75.081
D328,P33,54.599
D328,P34,62.015
D328,P35,54.363
D328,P36,63.066
D328,P37,67.35
D328,P38,67.46
D328,P39,61.814
D328,P40,58.558
D328,P41,58.59
D328,P42,41.021
D328,P43,56.899
D328,P44,49.607
D328,P45,61.836
D328,P46,79.492
D328,P47,63.59
D328,P48,62.666
D328,P49,62.929
D328,P50,64.296
D328,P51,72.567
D328,P52,71.31
D328,P53,60.598
D328,P54,70.452
D328,P55,56.99
D328,P56,59.35
D328,P57,67.593
D328,P58,76.586
D328,P59,54.327
D328,P60,47.09
D328,P61,69.726
D328,P62,61.274
D328,P63,53.76
D328,P64,52.512
D329,P1,45.484
D329,P2,64.119
D329,P3,50.277
D329,P4,62.55
D329,P5,63.401
D329,P6,68.078
D329,P7,53.613
D329,P8,64.236
D329,P9,52.599
D329,P10,57.565
D329,P11,54.599
D329,P12,65.92
D329,P13,64.669
D329,P14,39.329
D329,P15,46.078
D329,P16,57.433
D329,P17,55.813
D329,P18,49.666
D329,P19,48.811
D329,P20,46.632
D329,P21,43.331
D329,P22,47.432
D329,P23,57.375
D329,P24,37.076
D329,P25,44.108
D329,P26,43.327
D329,P27,51.287
D329,P28,41.592
D329,P29,64.696
D329,P30,40.803
D329,P31,63.464
D329,P32,48.856
D329,P33,40.04
D329,P34,60.425
D329,P35,49.883
D329,P36,46.457
D329,P37,57.155
D329,P38,22.513
D329,P39,59.551
D329,P40,55.988
D329,P41,82.997
D329,P42,37.613
D329,P43,40.326
D329,P44,60.082
D329,P45,44.696
D329,P46,68.72
D329,P47,72.297
D329,P48,70.977
D329,P49,34.974
D329,P50,52.194
D329,P51,50.593
D329,P52,57.032
D329,P53,63.541
D329,P54,39.535
D329,P55,55.01
D329,P56,53.508
D329,P57,39.516
D329,P58,64.24
D329,P59,77.643
D329,P60,192.512
D329,P61,30.774
D329,P62,63.071
D329,P63,49.676
D329,P64,69.123
D330,P1,60.412
D330,P2,75.433
D330,P3,59.611
D330,P4,70.506
D330,P5,60.035
D330,P6,57.484
D330,P7,55.208
D330,P8,66.082
D330,P9,59.573
D330,P10,51.085
D330,P11,48.279
D330,P12,54.687
D330,P13,77.458
D330,P14,40.918
D330,P15,47.597
D330,P16,55.597
D330,P17,53.671
D330,P18,48.067
D330,P19,59.694
D330,P20,42.52
D330,P21,46.568
D330,P22,48.158
D330,P23,49.824
D330,P24,58.943
D330,P25,47.398
D330,P26,44.155
D330,P27,51.574
D330,P28,42.289
D330,P29,61.049
D330,P30,62.139
D330,P31,63.915
D330,P32,65.823
D330,P33,49.156
D330,P34,57.479
D330,P35,52.295
D330,P36,51.65
D330,P37,54.145
D330,P38,54.536
D330,P39,59.356
D330,P40,48.416
D330,P41,68.435
D330,P42,42.39
D330,P43,41.333
D330,P44,54.773
D330,P45,50.705
D330,P46,69.576
D330,P47,63.142
D330,P48,59.127
D330,P49,44.987
D330,P50,69.616
D330,P51,63.442
D330,P52,68.186
D330,P53,54.13
D330,P54,62.182
D330,P55,56.507
D330,P56,50.835
D330,P57,54.545
D330,P58,76.348
D330,P59,56.981
D330,P60,283.698
D330,P61,49.264
D330,P62,59.805
D330,P63,48.487
D330,P64,53.203
D331,P1,64.482
D331,P2,74.82
D331,P3,54.807
D331,P4,76.302
D331,P5,76.674
D331,P6,64.298
D331,P7,48.135
D331,P8,69.85
D331,P9,57.834
D331,P10,59.159
D331,P11,64.366
D331,P12,63.633
D331,P13,71.977
D331,P14,46.243
D331,P15,43.872
D331,P16,54.9
D331,P17,60.674
D331,P18,59.543
D331,P19,55.109
D331,P20,48.448
D331,P21,59.511
D331,P22,38.1
D331,P23,60.099
D331,P24,55.82
D331,P25,59.855
D331,P26,49.03
D331,P27,46.459
D331,P28,34.156
D331,P29,69.427
D331,P30,63.915
D331,P31,61.706
D331,P32,63.77
D331,P33,42.307
D331,P34,60.858
D331,P35,58.108
D331,P36,56.636
D331,P37,60.583
D331,P38,43.319
D331,P39,66.474
D331,P40,62.114
D331,P41,72.888
D331,P42,43.393
D331,P43,41.18
D331,P44,54.069
D331,P45,62.713
D331,P46,77.445
D331,P47,72.557
D331,P48,64.206
D331,P49,51.198
D331,P50,55.904
D331,P51,54.245
D331,P52,72.816
D331,P53,67.085
D331,P54,53.316
D331,P55,62.837
D331,P56,52.702
D331,P57,53.578
D331,P58,73.106
D331,P59,72.187
D331,P60,41.921
D331,P61,42.355
D331,P62,66.621
D331,P63,54.235
D331,P64,57.789
D332,P1,63.678
D332,P2,78.866
D332,P3,56.339
D332,P4,81.804
D332,P5,89.146
D332,P6,63.605
D332,P7,71.372
D332,P8,70.868
D332,P9,68.123
D332,P10,63.633
D332,P11,63.262
D332,P12,71.264
D332,P13,80.86
D332,P14,41.966
D332,P15,32.792
D332,P16,58.948
D332,P17,67.255
D332,P18,50.652
D332,P19,59.467
D332,P20,39.612
D332,P21,61.152
D332,P22,43.76
D332,P23,41.44
D332,P24,45.467
D332,P25,49.211
D332,P26,52.285
D332,P27,47.037
D332,P28,42.314
D332,P29,57.65
D332,P30,60.718
D332,P31,83.139
D332,P32,74.609
D332,P33,45.192
D332,P34,65.005
D332,P35,49.516
D332,P36,52.723
D332,P37,65.482
D332,P38,49.828
D332,P39,66.295
D332,P40,46.251
D332,P41,74.014
D332,P42,45.067
D332,P43,37.716
D332,P44,61.959
D332,P45,58.572
D332,P46,67.325
D332,P47,74.771
D332,P48,64.707
D332,P49,65.224
D332,P50,75.591
D332,P51,61.047
D332,P52,76.357
D332,P53,60.427
D332,P54,48.88
D332,P55,56.05
D332,P56,62.072
D332,P57,62.388
D332,P58,83.328
D332,P59,64.872
D332,P60,46.389
D332,P61,49.972
D332,P62,67.042
D332,P63,50.863
D332,P64,67.621
D333,P1,66.46
D333,P2,79.019
D333,P3,74.788
D333,P4,68.744
D333,P5,71.895
D333,P6,72.439
D333,P7,48.205
D333,P8,68.677
D333,P9,59.867
D333,P10,55.744
D333,P11,58.806
D333,P12,68.873
D333,P13,71.911
D333,P14,55.264
D333,P15,60.473
D333,P16,68.501
D333,P17,64.287
D333,P18,68.576
D333,P19,67.099
D333,P20,53.381
D333,P21,60.378
D333,P22,58.343
D333,P23,77.552
D333,P24,54.975
D333,P25,54.817
D333,P26,59.232
D333,P27,61.726
D333,P28,53.72
D333,P29,71.746
D333,P30,79.191
D333,P31,65.212
D333,P32,65.448
D333,P33,68.411
D333,P34,69.0
D333,P35,62.417
D333,P36,61.77
D333,P37,55.975
D333,P38,49.822
D333,P39,67.1
